area_name,nightlight_intensity,mobile_calls,data_usage_mb,unique_devices,informal_employment_density,primary_sector,latitude,longitude,population,area_sqkm,density
Dharavi,100.0,15890.953978206793,47096.21258936873,3585,52.837674997596416,Domestic Services,19.050567212642758,72.85181824184524,1000000,2.39,418410
Dharavi,19.235867596039416,861.3788644315152,1812.1343868940912,172,31.85765457947149,Leather & Textiles,19.034847199646574,72.86437107073714,1000000,2.39,418410
Dharavi,100.0,14479.084789980494,30896.412075301512,3190,47.3099244054814,Recycling & Waste,19.0505984537857,72.86732281367061,1000000,2.39,418410
Dharavi,92.09677325494235,15975.57360578623,22528.70540187062,4221,38.01569287057219,Recycling & Waste,19.049709687627924,72.86145186560836,1000000,2.39,418410
Dharavi,56.644315991027376,8874.691269780631,24592.896166989154,3480,27.02836702260779,Recycling & Waste,19.044836267449178,72.85151537454944,1000000,2.39,418410
Dharavi,100.0,15999.098005020564,26966.627058798305,3384,55.0867975128934,Leather & Textiles,19.034776019555697,72.86864164719093,1000000,2.39,418410
Dharavi,94.8777266469903,12779.442358038928,28970.480144082077,3632,48.039184425010724,Construction,19.042288813934633,72.84668347157447,1000000,2.39,418410
Dharavi,100.0,14175.06691026156,41227.09592281445,3752,55.05554001232689,Recycling & Waste,19.035279135131017,72.86043819120962,1000000,2.39,418410
Dharavi,37.91214735173772,4975.117275414252,10776.059477880091,1455,20.429597307027702,Construction,19.04685766367437,72.84705157258838,1000000,2.39,418410
Dharavi,100.0,16245.242924895207,46664.20090694671,5073,53.812879067391705,Construction,19.05721603783434,72.86232330543893,1000000,2.39,418410
Dharavi,100.0,15734.511649241667,37622.80259348499,4168,45.68333928971096,Leather & Textiles,19.04983055843217,72.85402399145221,1000000,2.39,418410
Dharavi,95.48729430617934,13960.856404206066,31829.480307323625,4629,45.20107554461639,Leather & Textiles,19.033383493068268,72.86666042620493,1000000,2.39,418410
Dharavi,100.0,13747.568566601652,26337.929153147885,4678,58.74437831012237,Domestic Services,19.04178928997957,72.8643991184916,1000000,2.39,418410
Dharavi,100.0,16124.860078902733,23275.8677260963,3393,49.19596863237666,Domestic Services,19.062001826177838,72.86970044299547,1000000,2.39,418410
Dharavi,100.0,14656.334222610534,18909.751758364757,4693,50.38228069328751,Manufacturing,19.03102138832294,72.85042121226336,1000000,2.39,418410
Dharavi,100.0,16010.12041666349,47278.61648472595,4692,51.979023533534324,Street Vendors,19.046130434555803,72.8553253171852,1000000,2.39,418410
Dharavi,100.0,14821.964323750912,36481.73798065082,5123,47.786052107717516,Recycling & Waste,19.047455210095784,72.85055668846205,1000000,2.39,418410
Dharavi,20.0321916847133,2240.0464809890536,5531.902188763878,852,23.499910430017252,Construction,19.041787770267014,72.8550852445094,1000000,2.39,418410
Dharavi,12.316314614170256,1240.5458553172339,1985.177354236509,368,14.26102464047683,Recycling & Waste,19.049862469846957,72.8654819076338,1000000,2.39,418410
Dharavi,28.587148261799467,4841.8380193506455,6895.0615142657625,1055,12.714769857370769,Leather & Textiles,19.04635775588605,72.8512135114374,1000000,2.39,418410
Dharavi,91.7274629468162,12964.588369260251,22583.393134263362,2711,49.05444915292197,Recycling & Waste,19.040001088037627,72.86854020559225,1000000,2.39,418410
Dharavi,44.87796025100861,8210.02173418267,24601.78078705498,1664,22.893342133565,Leather & Textiles,19.037397504131253,72.85006401252915,1000000,2.39,418410
Dharavi,10.488495896365787,1635.2053282268957,2943.9598240940363,530,31.496351574484603,Construction,19.05384060740114,72.85671111202156,1000000,2.39,418410
Dharavi,100.0,14238.832651215398,20475.970001818907,4385,49.96514826687236,Leather & Textiles,19.034071203865324,72.85162256826898,1000000,2.39,418410
Dharavi,5.0,184.7668926535814,297.5809366122683,73,11.279550037565404,Recycling & Waste,19.042996265603033,72.84800579440558,1000000,2.39,418410
Dharavi,100.0,14218.089453877014,32499.493045683954,4290,54.30686003669926,Manufacturing,19.04042326622753,72.85136832013345,1000000,2.39,418410
Dharavi,100.0,16248.447562417408,17291.792822252526,3318,48.83137448916075,Leather & Textiles,19.034404370077993,72.84289221464934,1000000,2.39,418410
Dharavi,100.0,17437.1340972807,49613.34923336025,3901,47.41864093837738,Leather & Textiles,19.045526703812307,72.86451767067372,1000000,2.39,418410
Dharavi,27.65658859335219,4453.235848442977,11002.691538049557,1139,25.680612011513062,Pottery & Crafts,19.046267673620036,72.85001890512181,1000000,2.39,418410
Dharavi,21.33260600433797,3085.8825479516668,8086.702698815544,1101,8.41563981787048,Street Vendors,19.04458331826266,72.85324140389693,1000000,2.39,418410
Dharavi,59.8409867461283,6146.511547973083,13984.092509907803,1283,35.097889058602945,Street Vendors,19.05026462826118,72.84221877969557,1000000,2.39,418410
Dharavi,59.61814027501245,8918.108892672211,25618.01980724313,2953,39.91109714764079,Leather & Textiles,19.040136470041162,72.86318998118188,1000000,2.39,418410
Dharavi,43.74385931609679,6818.1430749599,10180.78641107802,1627,31.24333890372432,Manufacturing,19.045265772234757,72.85173528487081,1000000,2.39,418410
Dharavi,100.0,14787.30563382332,31805.58420448381,5024,49.30305399426929,Domestic Services,19.043984494084647,72.84341161621677,1000000,2.39,418410
Dharavi,100.0,15786.941067943775,26045.055184692286,3270,49.630702687368014,Construction,19.041818761053307,72.86676992851336,1000000,2.39,418410
Dharavi,100.0,14057.934872219987,36001.114359426094,2868,45.217267333561054,Street Vendors,19.05567673569948,72.85545038666531,1000000,2.39,418410
Dharavi,100.0,13625.175571654081,32388.02025824247,5366,50.7471671238081,Street Vendors,19.029531977626302,72.86240951219962,1000000,2.39,418410
Dharavi,100.0,13919.502270451283,40430.8875960226,3866,47.74362977824331,Recycling & Waste,19.053111722343946,72.86132877538782,1000000,2.39,418410
Dharavi,100.0,15887.851228538777,46818.52518808042,3613,41.060132201351735,Construction,19.04901714424969,72.85945462368016,1000000,2.39,418410
Dharavi,26.723154728323156,5170.443975522151,13926.577852346494,1427,19.82014830118309,Construction,19.054844950998586,72.85803494446183,1000000,2.39,418410
Dharavi,83.41083721708502,13257.795510077014,24147.90984689861,3080,45.56237562475158,Pottery & Crafts,19.05450980198638,72.85097885477323,1000000,2.39,418410
Dharavi,100.0,13480.266271969778,21894.536041764146,2917,46.71862178520131,Leather & Textiles,19.04867965868764,72.850879482698,1000000,2.39,418410
Dharavi,59.37136417000654,9400.315307820594,20642.543341029716,2833,38.47916858564842,Recycling & Waste,19.04452195389403,72.86244485701735,1000000,2.39,418410
Dharavi,100.0,16364.83359728839,33854.40464637301,5550,42.51739375405171,Pottery & Crafts,19.03897476169826,72.86380776662318,1000000,2.39,418410
Dharavi,50.72691971709795,7893.396985644903,16366.318926594206,1645,38.45074630080497,Recycling & Waste,19.040397431942758,72.86458930445241,1000000,2.39,418410
Dharavi,100.0,14541.503381871938,15123.714336630139,3637,54.26022794311503,Manufacturing,19.04160967531536,72.86387206131852,1000000,2.39,418410
Dharavi,34.062748248965804,4581.10226393189,6014.354010811624,918,27.580352223282695,Recycling & Waste,19.045233928884656,72.85093373881082,1000000,2.39,418410
Dharavi,100.0,15628.893033490083,39185.863120310474,4149,49.95837339115319,Construction,19.03284581764985,72.85897491037431,1000000,2.39,418410
Dharavi,45.04396571683853,6851.139714378327,9369.622980259443,1404,28.621866952567654,Pottery & Crafts,19.049503860990693,72.84365697414428,1000000,2.39,418410
Dharavi,100.0,16026.293726824886,42973.03117260433,3494,45.884796226039754,Manufacturing,19.04153747797955,72.86149935717758,1000000,2.39,418410
Dharavi,100.0,14300.022464997177,39010.634371106855,3572,57.523194490579215,Construction,19.041798232596495,72.84497757366073,1000000,2.39,418410
Dharavi,55.046879418733084,9060.260378203006,23155.020567953896,1923,30.77787746025536,Leather & Textiles,19.029364244428038,72.85704351865871,1000000,2.39,418410
Dharavi,100.0,15006.923635812904,25374.262146950743,5374,55.88693897586715,Leather & Textiles,19.043320876745682,72.85109323605118,1000000,2.39,418410
Dharavi,100.0,15027.781809791097,34184.84430193934,3144,43.32543285345541,Street Vendors,19.03796540772426,72.85799287468548,1000000,2.39,418410
Dharavi,36.11871362471538,4911.2397181532,9602.517263128584,1459,19.271647337148735,Street Vendors,19.022070561211336,72.85988325426511,1000000,2.39,418410
Dharavi,97.03439571591927,14296.668000442538,31695.007987881276,3670,50.46870574520349,Construction,19.05684351694109,72.87742969397087,1000000,2.39,418410
Dharavi,100.0,16132.583881930801,27227.186167991975,3407,53.84146715618189,Leather & Textiles,19.03918719561756,72.84596774142116,1000000,2.39,418410
Dharavi,100.0,13267.268497909045,17198.740191268298,4442,46.088523676522925,Leather & Textiles,19.05016970899482,72.85787116615049,1000000,2.39,418410
Dharavi,28.814843134930825,4796.186305876505,8923.067210978748,1192,17.015612631944375,Domestic Services,19.03210950096356,72.85892006024845,1000000,2.39,418410
Dharavi,32.93239474802204,3724.214550160813,8359.51394025578,972,24.750652360482018,Street Vendors,19.056589468458785,72.85896984271668,1000000,2.39,418410
Dharavi,100.0,16667.85569348973,40826.93302834013,4451,45.59022307385498,Recycling & Waste,19.04151798537881,72.84194213278332,1000000,2.39,418410
Dharavi,100.0,15785.906469391946,22370.330956330108,5680,57.10626340855826,Recycling & Waste,19.026985377530085,72.8426940742938,1000000,2.39,418410
Dharavi,43.30059560207342,6920.757873888264,7381.629957324307,2623,34.034940551395344,Pottery & Crafts,19.03971803283886,72.85423711528281,1000000,2.39,418410
Dharavi,100.0,15338.839595900059,31345.241304324125,3670,56.39514319947486,Leather & Textiles,19.060636112043802,72.85715621266183,1000000,2.39,418410
Dharavi,14.670500326457383,2721.114132994566,2755.0908521798897,579,12.979558615355046,Leather & Textiles,19.05058003601661,72.85487219883332,1000000,2.39,418410
Dharavi,27.176941508345823,2628.4596789326633,3001.2752220152847,549,29.699411138277124,Manufacturing,19.04923384126983,72.85981555555034,1000000,2.39,418410
Dharavi,100.0,14039.889022564144,38936.78982054845,3709,42.45209029160799,Domestic Services,19.03919578947229,72.84470898325598,1000000,2.39,418410
Dharavi,100.0,13318.869363309183,20246.215130049233,3643,44.780515343018635,Leather & Textiles,19.03502741153797,72.85506784581077,1000000,2.39,418410
Dharavi,47.10603815741278,7218.430228560062,14989.746631022925,1523,38.32591033648845,Leather & Textiles,19.038361770610525,72.85977879033632,1000000,2.39,418410
Dharavi,43.13315487972677,6791.596219659743,8293.092589404805,1366,23.009685031291536,Construction,19.042481786273612,72.8612060490569,1000000,2.39,418410
Dharavi,46.212295105306566,7694.984406032923,16869.20425647725,1867,25.286956390172598,Domestic Services,19.03932051094987,72.8418507781666,1000000,2.39,418410
Dharavi,67.64119610907127,9328.105743231084,18125.782000828676,3024,38.99711649809127,Domestic Services,19.048873288083215,72.85528588373255,1000000,2.39,418410
Dharavi,15.868704309924958,2069.4960080332035,3771.1794432173488,816,11.166783232297815,Leather & Textiles,19.052839665304848,72.84942811867626,1000000,2.39,418410
Dharavi,100.0,15890.83061309875,46384.73402419253,6308,47.357208611525444,Manufacturing,19.05625430402031,72.83559591139202,1000000,2.39,418410
Dharavi,100.0,13924.359877110179,35243.036802055125,3863,47.59832300188718,Leather & Textiles,19.034473024256904,72.84864121090745,1000000,2.39,418410
Dharavi,59.52047916205235,8259.38702841572,20922.214552443053,1768,36.159852712112794,Construction,19.026679357599026,72.85746866379873,1000000,2.39,418410
Dharavi,100.0,15543.136403452994,46265.75973576022,4430,54.456822937081704,Construction,19.045491225162284,72.85486420741381,1000000,2.39,418410
Dharavi,99.68578586943447,15348.264522840649,42639.01562042449,3760,51.73971229582993,Manufacturing,19.04101067033555,72.84377181986974,1000000,2.39,418410
Dharavi,100.0,16262.627423083384,26036.61379207502,3309,49.51877135903662,Construction,19.053358150947698,72.85011526216067,1000000,2.39,418410
Dharavi,66.75963554402847,10796.138606656128,23623.31058717238,2334,43.46104521733562,Construction,19.065918672333193,72.85543349534646,1000000,2.39,418410
Dharavi,76.45204052246505,10231.53234217909,29110.885072339515,2995,40.69784765223954,Construction,19.040599259912664,72.84536636050541,1000000,2.39,418410
Dharavi,100.0,15840.309446501386,20070.606813593015,3710,34.73107785382453,Domestic Services,19.042924780701703,72.86055997291996,1000000,2.39,418410
Dharavi,100.0,14202.505795965224,33498.52280418844,3251,54.37590870166366,Leather & Textiles,19.05858394790888,72.85521550343374,1000000,2.39,418410
Dharavi,74.03665048044866,9884.457944709091,10860.48404893489,2984,31.40777357004275,Leather & Textiles,19.04723958106703,72.86951800487738,1000000,2.39,418410
Dharavi,100.0,16715.97749609243,48327.29604648063,3846,45.736571210903904,Manufacturing,19.056715179875184,72.84921036394282,1000000,2.39,418410
Dharavi,100.0,14497.64631186038,19669.13366641482,4233,40.16584728188914,Recycling & Waste,19.03346089640967,72.85028485019534,1000000,2.39,418410
Dharavi,70.02839083424966,11916.054636092425,18756.462290931533,3638,35.511749048047605,Pottery & Crafts,19.041326850889536,72.8577013404587,1000000,2.39,418410
Dharavi,21.970453598988986,2912.9470190895777,3774.545234394266,966,19.130911472593223,Recycling & Waste,19.05063528265587,72.86206564700545,1000000,2.39,418410
Dharavi,100.0,15435.452566660439,41851.144234644074,3507,52.68239775853539,Domestic Services,19.037626340101188,72.85048035314048,1000000,2.39,418410
Dharavi,13.473526331720526,3106.967919782972,5915.01236783766,1195,21.5995761260322,Recycling & Waste,19.027860151387102,72.86511172980892,1000000,2.39,418410
Dharavi,100.0,15804.844250757586,41833.76874703806,3461,31.55277562606246,Domestic Services,19.039308501449216,72.85918242762543,1000000,2.39,418410
Dharavi,37.322343213913015,5137.979783350909,9808.892375463387,1881,29.360473052210274,Recycling & Waste,19.05173905160027,72.86014558090662,1000000,2.39,418410
Dharavi,43.94523713030668,7738.809322053623,19444.57094503566,2556,26.041095959665302,Domestic Services,19.039596426033974,72.85308812798851,1000000,2.39,418410
Dharavi,8.34602166099954,1980.435762808594,5007.622516181412,419,18.314241732756727,Leather & Textiles,19.04402469187969,72.85115714566216,1000000,2.39,418410
Dharavi,100.0,13391.2415826227,28372.735235059605,2887,49.990890218006044,Recycling & Waste,19.052914754399744,72.85308173794459,1000000,2.39,418410
Dharavi,100.0,13882.682424623214,23193.493448626457,3407,41.62076252275034,Recycling & Waste,19.048206472033414,72.86070873415122,1000000,2.39,418410
Dharavi,100.0,15829.266264940721,19832.460821013457,4786,51.95143633704605,Pottery & Crafts,19.03902261920975,72.85744049393799,1000000,2.39,418410
Dharavi,36.1620224275067,5741.897433266628,6421.6587362364335,2224,18.033668508354534,Street Vendors,19.056766428994752,72.85634128663592,1000000,2.39,418410
Dharavi,100.0,14265.505836232609,18406.740197538,3129,47.38323192945491,Street Vendors,19.05298890202906,72.8567633531148,1000000,2.39,418410
Dharavi,100.0,14390.938447902046,25831.942205318566,3923,40.82476637181553,Recycling & Waste,19.035010442964612,72.84755411950628,1000000,2.39,418410
Dharavi,61.30082007535954,9024.636123318624,24614.476247084993,1805,27.593144336760957,Leather & Textiles,19.021284617141717,72.84435878721011,1000000,2.39,418410
Dharavi,45.29960999928793,6163.387992143489,7593.7572732309745,1444,37.35023654977594,Leather & Textiles,19.040513011336262,72.85250423666295,1000000,2.39,418410
Dharavi,100.0,14409.14832395117,38128.44321291707,4171,47.619208665705344,Pottery & Crafts,19.05089405576767,72.85411577512042,1000000,2.39,418410
Dharavi,66.44389238111708,11658.302594663395,18511.217566633415,3128,40.76896733541591,Recycling & Waste,19.050608128082356,72.85773825977552,1000000,2.39,418410
Dharavi,5.0,1567.932415927019,2516.350374164558,417,7.557000969927842,Pottery & Crafts,19.050611556817167,72.85963824749194,1000000,2.39,418410
Dharavi,100.0,14985.17964023493,39270.92423404752,3646,59.745159270018206,Domestic Services,19.029952267733087,72.85261863886423,1000000,2.39,418410
Dharavi,42.86928752216139,7290.063754060868,14153.373472292806,2408,30.68555435208612,Recycling & Waste,19.056055222247053,72.85310089317669,1000000,2.39,418410
Dharavi,100.0,14978.510506589073,40776.5077589053,4777,64.54739882374412,Street Vendors,19.046435263592404,72.86958107078055,1000000,2.39,418410
Dharavi,100.0,17080.113825964356,25482.77017169449,4648,55.112765569118835,Manufacturing,19.047322159210403,72.86859449995832,1000000,2.39,418410
Dharavi,40.88741565960027,7766.483187151125,17914.162495269473,2669,23.246836286156253,Leather & Textiles,19.05332504210869,72.88003940675947,1000000,2.39,418410
Dharavi,49.14040800349617,6993.37320679129,12306.560607186726,1998,38.50887325220801,Construction,19.05801248351357,72.85952443101347,1000000,2.39,418410
Dharavi,24.594054067686507,4105.512488990935,9399.1929968606,1010,19.111951068882693,Domestic Services,19.03502458139627,72.84792851497339,1000000,2.39,418410
Dharavi,100.0,16238.399072766148,23240.37907578962,5373,45.67865516593564,Street Vendors,19.04420385531831,72.85738654746632,1000000,2.39,418410
Dharavi,100.0,13733.7329351763,18693.908521269343,3061,53.14163270529771,Pottery & Crafts,19.04732075179311,72.8630206113117,1000000,2.39,418410
Dharavi,100.0,15365.31854333277,31802.161431637505,5500,62.11953988752235,Domestic Services,19.052935221553984,72.87006065126856,1000000,2.39,418410
Dharavi,21.548311356072226,5701.819490174144,10575.008375109981,1603,10.401222037077215,Leather & Textiles,19.05345695073651,72.85207056288628,1000000,2.39,418410
Dharavi,50.759889195753885,8438.326881754923,14331.179893793744,2220,34.79475490814713,Street Vendors,19.036644630908256,72.8468994093864,1000000,2.39,418410
Dharavi,100.0,13946.269397858803,40780.68836761181,3952,50.05974557986203,Leather & Textiles,19.055622767757413,72.8618586893139,1000000,2.39,418410
Dharavi,94.19570371618137,13955.774656753947,28231.79987208506,3887,53.50762355346248,Domestic Services,19.033199763775137,72.84073816768004,1000000,2.39,418410
Dharavi,100.0,15146.275323419157,16354.376003129695,3537,52.349839143857736,Manufacturing,19.05442580941957,72.86019699732053,1000000,2.39,418410
Dharavi,65.10613066676149,10007.40255058446,16995.27632505559,2730,31.767354171201838,Construction,19.047174768639408,72.86751763250358,1000000,2.39,418410
Dharavi,100.0,15144.310583373379,43959.34860430404,4396,47.7490425605197,Leather & Textiles,19.04877932198095,72.8602460983717,1000000,2.39,418410
Dharavi,60.11062512091625,7685.0768930923805,10313.639898297486,1700,26.63126487266656,Construction,19.04740147764303,72.86455111264232,1000000,2.39,418410
Dharavi,100.0,14555.689786486015,22404.853156079058,2911,54.03178855209674,Construction,19.042883437950827,72.85774714401063,1000000,2.39,418410
Dharavi,12.803642613730242,1268.6225718441892,2956.1813168690906,413,17.262483041165833,Construction,19.03145558857669,72.86668262084474,1000000,2.39,418410
Dharavi,41.63634390581574,6344.6486155527355,12179.861249069598,2167,22.13745051399165,Leather & Textiles,19.04840683605272,72.84306326653825,1000000,2.39,418410
Dharavi,100.0,15601.72511319556,33755.31338334305,3970,57.05510073602905,Street Vendors,19.049919015800278,72.85483821913806,1000000,2.39,418410
Dharavi,54.78603724594063,8848.804966487261,17550.535073802457,2127,32.408248145840716,Construction,19.053609239656826,72.85621090528579,1000000,2.39,418410
Dharavi,100.0,14707.808756784536,17078.577170376757,3314,57.35655898320574,Leather & Textiles,19.045635435678406,72.86093439325687,1000000,2.39,418410
Dharavi,100.0,13932.563756837808,15711.07721132424,3493,54.76980968286438,Construction,19.04368629414425,72.84365636875854,1000000,2.39,418410
Dharavi,60.39942138419767,6052.6043195206985,16562.13536447932,1287,35.77508735011392,Leather & Textiles,19.03726890156022,72.86341345119067,1000000,2.39,418410
Dharavi,100.0,16052.188946943523,35156.04982469744,3836,49.9306991491497,Leather & Textiles,19.04490606070317,72.84908809797355,1000000,2.39,418410
Dharavi,100.0,15040.804803728242,18971.720506178168,4322,59.61638616258104,Construction,19.046432051872266,72.85407629942745,1000000,2.39,418410
Dharavi,100.0,15392.14197214969,20757.574769726165,3244,40.90608786264179,Domestic Services,19.035261362728225,72.83975689249421,1000000,2.39,418410
Dharavi,18.76867865892547,2971.717461531587,4799.6240430097805,665,17.74645878457677,Street Vendors,19.043168503616926,72.85017784357889,1000000,2.39,418410
Dharavi,96.85630280858834,12591.115819842527,34605.03038519051,2545,52.075581790860724,Leather & Textiles,19.05306327559935,72.85127293475342,1000000,2.39,418410
Dharavi,100.0,13444.67077938071,24603.04162528273,3213,53.48638177541667,Construction,19.02580192415986,72.86300028325736,1000000,2.39,418410
Dharavi,47.40815739586097,8070.467714053077,19228.800034434327,2676,29.500329391400207,Domestic Services,19.055769592910348,72.85229964186628,1000000,2.39,418410
Dharavi,59.02465777783196,7720.207932758855,16436.518682819773,1644,39.903924235611164,Pottery & Crafts,19.048897103510317,72.86304768577216,1000000,2.39,418410
Dharavi,100.0,15721.355761149403,16708.814341051275,4487,47.61405848790324,Manufacturing,19.052259673728578,72.8487073012339,1000000,2.39,418410
Dharavi,94.18992326815474,14524.492222960205,27511.476323453702,3673,52.130152598580366,Pottery & Crafts,19.050228587319285,72.85260221850112,1000000,2.39,418410
Dharavi,100.0,14743.441903686202,30847.326167574538,4393,47.980891817978645,Leather & Textiles,19.055392378244402,72.85553006438532,1000000,2.39,418410
Dharavi,48.6062999187229,7392.644676985818,17529.119664771006,2096,31.65645920006128,Construction,19.054378379554603,72.86242101794768,1000000,2.39,418410
Dharavi,100.0,16373.117607600776,29111.298683557714,3855,51.29865405259484,Construction,19.053498725082925,72.85583772482667,1000000,2.39,418410
Dharavi,100.0,13815.594382311327,31465.579769945834,4070,41.54904429054293,Leather & Textiles,19.048335101931418,72.85676078579694,1000000,2.39,418410
Dharavi,85.93286599668049,12096.656213562483,16804.689362727862,3353,31.564419222979534,Pottery & Crafts,19.041338808816256,72.86209426677183,1000000,2.39,418410
Dharavi,100.0,15473.17808254261,25305.446394161627,3860,54.73469137355442,Construction,19.044533567179958,72.84587748918692,1000000,2.39,418410
Dharavi,100.0,16457.923448303878,26262.452240109218,4837,55.532892703394594,Street Vendors,19.047693031711397,72.86646175285189,1000000,2.39,418410
Dharavi,91.15672057454837,13019.688797924868,29600.70775361882,2918,47.948250495775916,Domestic Services,19.044739109617204,72.85984511173598,1000000,2.39,418410
Dharavi,100.0,16932.60356268392,30998.057103863695,5642,48.707963936298164,Leather & Textiles,19.023185490805872,72.85792474546092,1000000,2.39,418410
Dharavi,13.711591755070138,3215.303945273083,4645.6036434479975,782,17.323826319787962,Pottery & Crafts,19.050149583384812,72.86032649300067,1000000,2.39,418410
Dharavi,33.92692593941787,6759.3912387054515,11541.997376982317,1440,23.86965085089102,Construction,19.04877893728201,72.87059318557168,1000000,2.39,418410
Dharavi,89.29357729454836,14739.043862200957,27393.266221876976,3871,29.432706173293717,Domestic Services,19.040623011293782,72.85603986464675,1000000,2.39,418410
Dharavi,55.053685133540256,8478.589377810367,12240.05460957274,2877,22.939397307341487,Construction,19.03899990515504,72.85740927571796,1000000,2.39,418410
Dharavi,55.37837361113464,8665.430912574697,10883.342234785781,1796,27.913273409860306,Construction,19.035155179642594,72.8438940813935,1000000,2.39,418410
Dharavi,34.560235273639165,5023.358127053697,11783.666787040558,1015,31.03438021788206,Construction,19.045483840830205,72.8553660179587,1000000,2.39,418410
Dharavi,100.0,15998.090493377766,42453.32175530572,5394,43.709828186927304,Domestic Services,19.034746685943308,72.85802682485871,1000000,2.39,418410
Dharavi,16.915406047428394,2360.4733825785042,4443.009991049209,696,18.60801939812606,Construction,19.060498020950885,72.8499114472364,1000000,2.39,418410
Dharavi,58.62806165236978,9356.191721793786,25861.08420676856,2066,38.81170013762376,Street Vendors,19.030698755409905,72.87009933174708,1000000,2.39,418410
Dharavi,100.0,15150.528454527255,41456.64790839192,5618,45.186285586670486,Street Vendors,19.03981111825254,72.87031733539118,1000000,2.39,418410
Dharavi,11.51576841482307,526.595863920051,912.5780569850081,184,6.56522997755386,Street Vendors,19.040128956945992,72.84944886151781,1000000,2.39,418410
Dharavi,81.80772000556594,12028.778398854234,31514.63948236659,4089,45.984977676789846,Domestic Services,19.04724963652259,72.85455528778738,1000000,2.39,418410
Dharavi,100.0,14316.512018688229,19365.729501429458,3329,47.292565059957525,Leather & Textiles,19.054664600596123,72.85014540141876,1000000,2.39,418410
Dharavi,85.57163153348232,12372.074103618963,33382.89456497712,3498,28.856636483060345,Recycling & Waste,19.045365360659375,72.85713921103267,1000000,2.39,418410
Dharavi,100.0,15041.790645964587,20083.748945228057,4870,51.93761315661935,Pottery & Crafts,19.041528009832554,72.85996154847088,1000000,2.39,418410
Dharavi,100.0,13889.310540634926,20856.504443559894,5028,47.21335886543713,Construction,19.041631251396726,72.86366089982235,1000000,2.39,418410
Dharavi,75.18682481231018,11870.50288839099,12563.528230199823,2602,37.960339789116155,Pottery & Crafts,19.048510679608285,72.85346815252721,1000000,2.39,418410
Dharavi,100.0,12790.442371152747,16853.677281988534,4815,56.81012525120083,Domestic Services,19.04590311015249,72.85059652787982,1000000,2.39,418410
Dharavi,93.300861622152,13897.57815147965,14834.704168479524,3759,47.12438366034621,Leather & Textiles,19.052216714342883,72.86289777363697,1000000,2.39,418410
Dharavi,96.19662322890962,14062.72948127256,23370.94096347038,5097,59.92362182067424,Domestic Services,19.042866166614864,72.8519558244143,1000000,2.39,418410
Dharavi,20.7631336306604,2426.8210317122935,3590.1556713874133,485,15.632662519911449,Construction,19.05078082167158,72.84728960440702,1000000,2.39,418410
Dharavi,100.0,14710.050501478372,39063.84414605542,3692,46.76671405186351,Domestic Services,19.046690358474866,72.85930164214675,1000000,2.39,418410
Dharavi,93.08609433345904,13953.187081365526,41251.761793390164,2974,46.30178236167859,Recycling & Waste,19.040539340987117,72.85401320077507,1000000,2.39,418410
Dharavi,100.0,14651.277660637335,24821.60347818929,3569,49.33728754402537,Construction,19.031021741488452,72.85830322540512,1000000,2.39,418410
Dharavi,98.82500596281595,14130.057470325379,20274.708677499068,4449,53.36828140634769,Construction,19.037694992922262,72.86073806321743,1000000,2.39,418410
Dharavi,100.0,13883.490583716182,18501.040325288872,3091,47.260321612927186,Manufacturing,19.03260369648358,72.85518272447341,1000000,2.39,418410
Dharavi,100.0,14167.849489966662,29063.439403271197,4672,49.051233939248235,Domestic Services,19.051865359051998,72.84862948982678,1000000,2.39,418410
Dharavi,100.0,15400.115781461001,27743.035614366225,3353,51.32405060181547,Construction,19.0443971250313,72.85180369940137,1000000,2.39,418410
Dharavi,100.0,13241.767518716331,17272.31175257718,5008,46.17166420026351,Leather & Textiles,19.044003289128273,72.86222383313559,1000000,2.39,418410
Dharavi,30.5733912974013,4217.372567132172,8421.700095037171,1264,20.904412860474373,Street Vendors,19.04742858348468,72.84637288323275,1000000,2.39,418410
Dharavi,100.0,13997.544179802484,33120.495313790554,3084,37.25965207140927,Leather & Textiles,19.04656407074282,72.84850166802967,1000000,2.39,418410
Dharavi,100.0,14594.507352200148,16896.458294523585,4343,36.37935384941677,Construction,19.039159149788112,72.86494411533926,1000000,2.39,418410
Dharavi,100.0,12882.240390331253,33878.4173039595,4649,46.90574950984863,Street Vendors,19.041919830798047,72.86757197096135,1000000,2.39,418410
Dharavi,79.31519536113758,13082.616096955084,27630.52907997752,4994,35.59891169695923,Leather & Textiles,19.059406177257614,72.86973378141613,1000000,2.39,418410
Dharavi,100.0,13680.992617742355,24810.81902303439,4344,45.363305052491214,Leather & Textiles,19.049268957784488,72.85232006582503,1000000,2.39,418410
Dharavi,100.0,15807.144749963098,28143.126210499235,5965,47.920625337241496,Street Vendors,19.030689509014007,72.8543322498388,1000000,2.39,418410
Dharavi,24.20977340943168,1753.2613587147287,3513.2887544310274,565,26.399779731188502,Domestic Services,19.05058358333267,72.86186271866767,1000000,2.39,418410
Dharavi,27.935119580213343,3877.6842419954774,5203.15328338764,884,9.162588363784497,Recycling & Waste,19.053213841218202,72.85571291048417,1000000,2.39,418410
Dharavi,98.71891135241155,14698.937225350206,43210.644530800004,4134,58.818011336447476,Pottery & Crafts,19.051243608257785,72.85227774405905,1000000,2.39,418410
